cell_id	plate_id	well_id	plate_col	plate_row	sort_gate	sort_mode	sort_count	dna_library_id	dna_read_pairs	dna_unpaired_reads	dna_unmapped	dna_dups_pct	rna_library_id	ercc_frac	rna_counts	rna_features	source	timepoint
VZA01702.F11	VZA01702	F11	11	F	non-G1	Single Cell	1	VZA01702D_F11	246509	19659	27983	0.048727	VZA01702R.F11	0.0028195800484304336	360736	7716	X-ray 1Gy	48h
VZA01702.F12	VZA01702	F12	12	F	non-G1	Single Cell	1	VZA01702D_F12	185864	12284	18892	0.039882	VZA01702R.F12	0.004604993251559276	334825	7503	X-ray 1Gy	48h
VZA01702.G01	VZA01702	G01	1	G	G1	Single Cell	1	VZA01702D_G01	279586	16740	26376	0.049336000000000005	VZA01702R.G01	0.006261058935619981	58408	4958	X-ray 1Gy	48h
VZA01702.G02	VZA01702	G02	2	G	G1	Single Cell	1	VZA01702D_G02	87144	5281	8367	0.038776	VZA01702R.G02	0.006159238213047792	77129	5286	X-ray 1Gy	48h
VZA01702.G03	VZA01702	G03	3	G	G1	Single Cell	1	VZA01702D_G03	72147	6502	9506	0.050598000000000004	VZA01702R.G03	0.008382578601978517	121489	5678	X-ray 1Gy	48h
VZA01702.G04	VZA01702	G04	4	G	G1	Single Cell	1	VZA01702D_G04	195261	11089	17055	0.045459	VZA01702R.G04	0.006451795067270905	281504	6399	X-ray 1Gy	48h
VZA01702.G05	VZA01702	G05	5	G	G1	Single Cell	1	VZA01702D_G05	270014	16186	25298	0.052701000000000005	VZA01702R.G05	0.006925323688395677	225421	6607	X-ray 1Gy	48h
VZA01702.G06	VZA01702	G06	6	G	G1	Single Cell	1	VZA01702D_G06	316923	21175	30569	0.05009	VZA01702R.G06	0.004831059319552615	339890	7104	X-ray 1Gy	48h
VZA01702.G07	VZA01702	G07	7	G	G1	Single Cell	1	VZA01702D_G07	268837	18785	27759	0.052804000000000004	VZA01702R.G07	0.004648844766062636	249649	6074	X-ray 1Gy	48h
VZA01702.G08	VZA01702	G08	8	G	G1	Single Cell	1	VZA01702D_G08	211982	17368	24710	0.05241200000000001	VZA01702R.G08	0.004898168793431838	306159	6948	X-ray 1Gy	48h
VZA01702.G09	VZA01702	G09	9	G	G1	Single Cell	1	VZA01702D_G09	255504	18374	26558	0.058304	VZA01702R.G09	0.00614530643303858	292562	6790	X-ray 1Gy	48h
VZA01702.G10	VZA01702	G10	10	G	non-G1	Single Cell	1	VZA01702D_G10	614799	31323	49247	0.061	VZA01702R.G10	0.004626857722914646	616776	7401	X-ray 1Gy	48h
VZA01702.G11	VZA01702	G11	11	G	non-G1	Single Cell	1	VZA01702D_G11	156911	14373	20195	0.054401000000000005	VZA01702R.G11	0.004894506666300936	580452	7402	X-ray 1Gy	48h
VZA01702.G12	VZA01702	G12	12	G	non-G1	Single Cell	1	VZA01702D_G12	209320	15707	22863	0.040385	VZA01702R.G12	0.002123626319937985	459555	7826	X-ray 1Gy	48h
VZA01702.H01	VZA01702	H01	1	H	G1	Single Cell	1	VZA01702D_H01	165534	12168	18588	0.048733000000000005	VZA01702R.H01	0.00627946185872071	115522	5661	X-ray 1Gy	48h
VZA01702.H02	VZA01702	H02	2	H	G1	Single Cell	1	VZA01702D_H02	75028	6552	9992	0.048701	VZA01702R.H02	0.00508774067755301	65314	5222	X-ray 1Gy	48h
VZA01702.H03	VZA01702	H03	3	H	G1	Single Cell	1	VZA01702D_H03	142439	11239	16421	0.050355000000000004	VZA01702R.H03	0.0023989665990035063	5406	1789	X-ray 1Gy	48h
VZA01702.H04	VZA01702	H04	4	H	G1	Single Cell	1	VZA01702D_H04	218804	12479	19499	0.045609000000000004	VZA01702R.H04	0.0046120008247989555	289638	6736	X-ray 1Gy	48h
VZA01702.H05	VZA01702	H05	5	H	G1	Single Cell	1	VZA01702D_H05	257841	20378	29596	0.05433300000000001	VZA01702R.H05	0.005427488362653119	303824	6431	X-ray 1Gy	48h
VZA01702.H06	VZA01702	H06	6	H	G1	Single Cell	1	VZA01702D_H06	199526	9841	15645	0.039514	VZA01702R.H06	0.005923163086378485	169507	6200	X-ray 1Gy	48h
VZA01702.H07	VZA01702	H07	7	H	G1	Single Cell	1	VZA01702D_H07	241785	19451	28477	0.054407000000000004	VZA01702R.H07	0.006495355188375845	282663	6644	X-ray 1Gy	48h
VZA01702.H08	VZA01702	H08	8	H	G1	Single Cell	1	VZA01702D_H08	170975	9436	15192	0.035581999999999996	VZA01702R.H08	0.005303030303030303	200889	6200	X-ray 1Gy	48h
VZA01702.H09	VZA01702	H09	9	H	G1	Single Cell	1	VZA01702D_H09	130123	14039	19717	0.059445	VZA01702R.H09	0.006261452332985756	196321	6412	X-ray 1Gy	48h
VZA01702.H10	VZA01702	H10	10	H	non-G1	Single Cell	1	VZA01702D_H10	346672	24426	35088	0.05080900000000001	VZA01702R.H10	0.003072466817687151	606437	7686	X-ray 1Gy	48h
VZA01702.H11	VZA01702	H11	11	H	non-G1	Single Cell	1	VZA01702D_H11	181730	17757	25027	0.052262	VZA01702R.H11	0.003494831823844315	147986	6669	X-ray 1Gy	48h
VZA01702.H12	VZA01702	H12	12	H	non-G1	Single Cell	1	VZA01702D_H12	169223	13064	19222	0.041403999999999996	VZA01702R.H12	0.004109021622069423	60107	5258	X-ray 1Gy	48h
VZA01702.I01	VZA01702	I01	1	I	G1	Single Cell	1	VZA01702D_I01	252347	12882	20604	0.043472000000000004	VZA01702R.I01	0.003506716525702547	124181	6023	X-ray 1Gy	48h
VZA01702.I02	VZA01702	I02	2	I	G1	Single Cell	1	VZA01702D_I02	93777	6196	9672	0.042348000000000004	VZA01702R.I02	0.0053835343186145615	87757	5187	X-ray 1Gy	48h
VZA01702.I03	VZA01702	I03	3	I	G1	Single Cell	1	VZA01702D_I03	142825	8009	12817	0.042491	VZA01702R.I03	0.004507433102081269	251113	6898	X-ray 1Gy	48h
VZA01702.I04	VZA01702	I04	4	I	G1	Single Cell	1	VZA01702D_I04	220630	6722	12096	0.036183999999999994	VZA01702R.I04	0.005099454268929115	166810	6123	X-ray 1Gy	48h
VZA01702.I05	VZA01702	I05	5	I	G1	Single Cell	1	VZA01702D_I05	261809	17493	26905	0.05380000000000001	VZA01702R.I05	0.005933214387517024	188318	6211	X-ray 1Gy	48h
VZA01702.I06	VZA01702	I06	6	I	G1	Single Cell	1	VZA01702D_I06	322158	13831	22647	0.042595	VZA01702R.I06	0.006518548005871669	159724	6334	X-ray 1Gy	48h
VZA01702.I07	VZA01702	I07	7	I	G1	Single Cell	1	VZA01702D_I07	234947	18074	26428	0.054788	VZA01702R.I07	0.006080225620342221	131101	6653	X-ray 1Gy	48h
VZA01702.I08	VZA01702	I08	8	I	G1	Single Cell	1	VZA01702D_I08	253603	15391	23117	0.04571	VZA01702R.I08	0.004590441155592293	315508	7110	X-ray 1Gy	48h
VZA01702.I09	VZA01702	I09	9	I	G1	Single Cell	1	VZA01702D_I09	284368	18424	27876	0.053469	VZA01702R.I09	0.006241001415975536	167033	5865	X-ray 1Gy	48h
VZA01702.I10	VZA01702	I10	10	I	non-G1	Single Cell	1	VZA01702D_I10	313302	22747	33135	0.050216000000000004	VZA01702R.I10	0.003841414984827811	391315	7679	X-ray 1Gy	48h
VZA01702.I11	VZA01702	I11	11	I	non-G1	Single Cell	1	VZA01702D_I11	278106	16379	24909	0.048342	VZA01702R.I11	0.0038944398295594038	296189	6806	X-ray 1Gy	48h
VZA01702.I12	VZA01702	I12	12	I	non-G1	Single Cell	1	VZA01702D_I12	71811	7791	11205	0.055510000000000004	VZA01702R.I12	0.003998053349569969	456391	7481	X-ray 1Gy	48h
VZA01702.J01	VZA01702	J01	1	J	G1	Single Cell	1	VZA01702D_J01	150670	10796	16436	0.046614	VZA01702R.J01	0.008394237898527699	74894	4939	X-ray 1Gy	48h
VZA01702.J02	VZA01702	J02	2	J	G1	Single Cell	1	VZA01702D_J02	72544	6568	9614	0.050278	VZA01702R.J02	0.008528630540447753	54871	4650	X-ray 1Gy	48h
VZA01702.J03	VZA01702	J03	3	J	G1	Single Cell	1	VZA01702D_J03	114232	9722	14068	0.050477	VZA01702R.J03	0.0047156092899580376	95822	5551	X-ray 1Gy	48h
VZA01702.J04	VZA01702	J04	4	J	G1	Single Cell	1	VZA01702D_J04	132848	6535	10361	0.036109	VZA01702R.J04	0.005200051246881853	132001	6395	X-ray 1Gy	48h
VZA01702.J05	VZA01702	J05	5	J	G1	Single Cell	1	VZA01702D_J05	156775	15139	21069	0.055977	VZA01702R.J05	0.005581873599941244	162474	6145	X-ray 1Gy	48h
VZA01702.J06	VZA01702	J06	6	J	G1	Single Cell	1	VZA01702D_J06	160431	14092	20216	0.05210300000000001	VZA01702R.J06	0.004941866878460962	90206	5726	X-ray 1Gy	48h
VZA01702.J07	VZA01702	J07	7	J	G1	Single Cell	1	VZA01702D_J07	141090	14203	19801	0.05883300000000001	VZA01702R.J07	0.004136789851075565	3611	1288	X-ray 1Gy	48h
VZA01702.J08	VZA01702	J08	8	J	G1	Single Cell	1	VZA01702D_J08	209251	19399	26937	0.051534	VZA01702R.J08	0.004285075337491764	207040	7003	X-ray 1Gy	48h
VZA01702.J09	VZA01702	J09	9	J	G1	Single Cell	1	VZA01702D_J09	247234	16558	25176	0.05257300000000001	VZA01702R.J09	0.004759947948770632	145315	5911	X-ray 1Gy	48h
VZA01702.J10	VZA01702	J10	10	J	non-G1	Single Cell	1	VZA01702D_J10	154102	15626	21480	0.055298	VZA01702R.J10	0.003109868376184955	219261	7152	X-ray 1Gy	48h
VZA01702.J11	VZA01702	J11	11	J	non-G1	Single Cell	1	VZA01702D_J11	153991	15347	21277	0.05381500000000001	VZA01702R.J11	0.003969468524421885	211528	7435	X-ray 1Gy	48h
VZA01702.J12	VZA01702	J12	12	J	non-G1	Single Cell	1	VZA01702D_J12	64784	7698	10680	0.060385999999999995	VZA01702R.J12	0.004152211954686397	259502	6803	X-ray 1Gy	48h
VZA01702.K01	VZA01702	K01	1	K	G1	Single Cell	1	VZA01702D_K01	29616	2388	4808	0.06861400000000001	VZA01702R.K01	0.0053765187447209406	61233	5067	X-ray 1Gy	48h
VZA01702.K02	VZA01702	K02	2	K	G1	Single Cell	1	VZA01702D_K02	86808	4432	7358	0.034378000000000006	VZA01702R.K02	0.006574610847262833	58778	4844	X-ray 1Gy	48h
VZA01702.K03	VZA01702	K03	3	K	G1	Single Cell	1	VZA01702D_K03	143529	7991	12721	0.039241	VZA01702R.K03	0.00530359620104578	186426	6423	X-ray 1Gy	48h
VZA01702.K04	VZA01702	K04	4	K	G1	Single Cell	1	VZA01702D_K04	192535	6002	11336	0.03411900000000001	VZA01702R.K04	0.0035011062385510256	251323	6671	X-ray 1Gy	48h
VZA01702.K05	VZA01702	K05	5	K	G1	Single Cell	1	VZA01702D_K05	322646	12956	20370	0.046691	VZA01702R.K05	0.005263445462327208	163854	5638	X-ray 1Gy	48h
VZA01702.K06	VZA01702	K06	6	K	G1	Single Cell	1	VZA01702D_K06	294902	10973	18763	0.044855	VZA01702R.K06	0.007118184301939815	203509	6135	X-ray 1Gy	48h
VZA01702.K07	VZA01702	K07	7	K	G1	Single Cell	1	VZA01702D_K07	229262	11986	18886	0.040858000000000005	VZA01702R.K07	0.00614022321978305	177561	6364	X-ray 1Gy	48h
VZA01702.K08	VZA01702	K08	8	K	G1	Single Cell	1	VZA01702D_K08	177648	9897	14941	0.03764	VZA01702R.K08	0.006896967141523356	164870	6152	X-ray 1Gy	48h
VZA01702.K09	VZA01702	K09	9	K	G1	Single Cell	1	VZA01702D_K09	171178	5561	9109	0.025101000000000002	VZA01702R.K09	0.005175041389367044	181470	6274	X-ray 1Gy	48h
VZA01702.K10	VZA01702	K10	10	K	non-G1	Single Cell	1	VZA01702D_K10	301272	14072	24450	0.035314	VZA01702R.K10	0.0030418042020071982	508016	8072	X-ray 1Gy	48h
VZA01702.K11	VZA01702	K11	11	K	non-G1	Single Cell	1	VZA01702D_K11	162973	9414	14054	0.036814	VZA01702R.K11	0.004581356777508438	257472	6888	X-ray 1Gy	48h
VZA01702.K12	VZA01702	K12	12	K	non-G1	Single Cell	1	VZA01702D_K12	156414	9466	14236	0.036003999999999994	VZA01702R.K12	0.0034273273895915404	480647	8134	X-ray 1Gy	48h
VZA01702.L01	VZA01702	L01	1	L	G1	Single Cell	1	VZA01702D_L01	198619	10696	17128	0.040514	VZA01702R.L01	0.00313506105859936	106203	5857	X-ray 1Gy	48h
VZA01702.L02	VZA01702	L02	2	L	G1	Single Cell	1	VZA01702D_L02	51112	1312	2208	0.012247000000000001	VZA01702R.L02	0.0057098673645393444	16717	3174	X-ray 1Gy	48h
VZA01702.L03	VZA01702	L03	3	L	G1	Single Cell	1	VZA01702D_L03	153724	10598	15796	0.043767	VZA01702R.L03	0.005912786400591279	2690	1119	X-ray 1Gy	48h
VZA01702.L04	VZA01702	L04	4	L	G1	Single Cell	1	VZA01702D_L04	175134	5817	10415	0.033537000000000004	VZA01702R.L04	0.00441021146542619	177211	6342	X-ray 1Gy	48h
VZA01702.L05	VZA01702	L05	5	L	G1	Single Cell	1	VZA01702D_L05	283945	16827	25347	0.05215300000000001	VZA01702R.L05	0.005231295650457327	241880	6522	X-ray 1Gy	48h
VZA01702.L06	VZA01702	L06	6	L	G1	Single Cell	1	VZA01702D_L06	191638	9275	14961	0.039014	VZA01702R.L06	0.007148689663672639	128886	5515	X-ray 1Gy	48h
VZA01702.L07	VZA01702	L07	7	L	G1	Single Cell	1	VZA01702D_L07	286865	15783	23955	0.049368	VZA01702R.L07	0.0057100043107282394	290625	6705	X-ray 1Gy	48h
VZA01702.L08	VZA01702	L08	8	L	G1	Single Cell	1	VZA01702D_L08	196293	13195	19639	0.043578000000000006	VZA01702R.L08	0.005747333201417496	110543	5528	X-ray 1Gy	48h
VZA01702.L09	VZA01702	L09	9	L	G1	Single Cell	1	VZA01702D_L09	241719	15358	22954	0.04493	VZA01702R.L09	0.005872178685059042	139668	6192	X-ray 1Gy	48h
VZA01702.L10	VZA01702	L10	10	L	non-G1	Single Cell	1	VZA01702D_L10	354868	18906	28384	0.04262200000000001	VZA01702R.L10	0.003611218951208257	408078	7672	X-ray 1Gy	48h
VZA01702.L11	VZA01702	L11	11	L	non-G1	Single Cell	1	VZA01702D_L11	151042	12263	18239	0.044139000000000005	VZA01702R.L11	0.004158015086603411	189444	6885	X-ray 1Gy	48h
VZA01702.L12	VZA01702	L12	12	L	non-G1	Single Cell	1	VZA01702D_L12	232867	12409	20449	0.038942	VZA01702R.L12	0.004182400583348525	191192	6867	X-ray 1Gy	48h
VZA01702.M01	VZA01702	M01	1	M	G1	Single Cell	1	VZA01702D_M01	210835	13207	20899	0.04848499999999999	VZA01702R.M01	0.006391052526462952	39800	4593	X-ray 1Gy	48h
VZA01702.M02	VZA01702	M02	2	M	G1	Single Cell	1	VZA01702D_M02	110838	7335	11223	0.042579000000000006	VZA01702R.M02	0.004729480826589664	83755	5356	X-ray 1Gy	48h
VZA01702.M03	VZA01702	M03	3	M	G1	Single Cell	1	VZA01702D_M03	157747	12006	17758	0.041951	VZA01702R.M03	0.003542468670652797	243315	7242	X-ray 1Gy	48h
VZA01702.M04	VZA01702	M04	4	M	G1	Single Cell	1	VZA01702D_M04	124351	8390	13076	0.043716000000000005	VZA01702R.M04	0.004580552283732496	319452	7003	X-ray 1Gy	48h
VZA01702.M05	VZA01702	M05	5	M	G1	Single Cell	1	VZA01702D_M05	368584	19988	30456	0.055624	VZA01702R.M05	0.0048165747683371314	276866	6876	X-ray 1Gy	48h
VZA01702.M06	VZA01702	M06	6	M	G1	Single Cell	1	VZA01702D_M06	278048	17945	27295	0.049489	VZA01702R.M06	0.00534382730722165	225964	6568	X-ray 1Gy	48h
VZA01702.M07	VZA01702	M07	7	M	G1	Single Cell	1	VZA01702D_M07	263026	21701	31101	0.05419000000000001	VZA01702R.M07	0.00655985410967826	190666	5396	X-ray 1Gy	48h
VZA01702.M08	VZA01702	M08	8	M	G1	Single Cell	1	VZA01702D_M08	295184	21200	30224	0.050796	VZA01702R.M08	0.006462269371908285	233384	6158	X-ray 1Gy	48h
VZA01702.M09	VZA01702	M09	9	M	G1	Single Cell	1	VZA01702D_M09	252706	13567	22487	0.049998	VZA01702R.M09	0.005948241326816761	310169	6440	X-ray 1Gy	48h
VZA01702.M10	VZA01702	M10	10	M	non-G1	Single Cell	1	VZA01702D_M10	316467	25186	35524	0.049719000000000006	VZA01702R.M10	0.0035015377799739304	350898	7758	X-ray 1Gy	48h
VZA01702.M11	VZA01702	M11	11	M	non-G1	Single Cell	1	VZA01702D_M11	283985	19485	28273	0.048254	VZA01702R.M11	0.0035525396184345128	412038	7694	X-ray 1Gy	48h
VZA01702.M12	VZA01702	M12	12	M	non-G1	Single Cell	1	VZA01702D_M12	241421	16252	24090	0.042208	VZA01702R.M12	0.0026316235788950005	352843	7924	X-ray 1Gy	48h
VZA01702.N01	VZA01702	N01	1	N	G1	Single Cell	1	VZA01702D_N01	164701	10753	16685	0.042645	VZA01702R.N01	0.0041490807640031475	83526	5797	X-ray 1Gy	48h
VZA01702.N02	VZA01702	N02	2	N	G1	Single Cell	1	VZA01702D_N02	74234	2589	5043	0.022878999999999997	VZA01702R.N02	0.0050776010730024905	41540	4078	X-ray 1Gy	48h
VZA01702.N03	VZA01702	N03	3	N	G1	Single Cell	1	VZA01702D_N03	108624	9186	13478	0.049965999999999997	VZA01702R.N03	0.0044855443855672875	126061	6004	X-ray 1Gy	48h
VZA01702.N04	VZA01702	N04	4	N	G1	Single Cell	1	VZA01702D_N04	137176	6446	10920	0.035178	VZA01702R.N04	0.00782114337667459	90577	5001	X-ray 1Gy	48h
VZA01702.N05	VZA01702	N05	5	N	G1	Single Cell	1	VZA01702D_N05	289386	18409	28051	0.053384	VZA01702R.N05	0.005964370002957077	178162	6054	X-ray 1Gy	48h
VZA01702.N06	VZA01702	N06	6	N	G1	Single Cell	1	VZA01702D_N06	219040	13625	20675	0.04811300000000001	VZA01702R.N06	0.005211128280392322	153863	6313	X-ray 1Gy	48h
VZA01702.N07	VZA01702	N07	7	N	G1	Single Cell	1	VZA01702D_N07	307752	21429	31439	0.055667	VZA01702R.N07	0.007650281915274321	124785	5832	X-ray 1Gy	48h
VZA01702.N08	VZA01702	N08	8	N	G1	Single Cell	1	VZA01702D_N08	381455	23933	35107	0.053867000000000005	VZA01702R.N08	0.005438166798123625	215622	6511	X-ray 1Gy	48h
VZA01702.N09	VZA01702	N09	9	N	G1	Single Cell	1	VZA01702D_N09	193241	19388	27366	0.055439	VZA01702R.N09	0.004218016041242823	186974	6732	X-ray 1Gy	48h
VZA01702.N10	VZA01702	N10	10	N	non-G1	Single Cell	1	VZA01702D_N10	304384	20737	30605	0.04648399999999999	VZA01702R.N10	0.014361866767548234	429891	7985	X-ray 1Gy	48h
VZA01702.N11	VZA01702	N11	11	N	non-G1	Single Cell	1	VZA01702D_N11	240514	19729	28141	0.048828	VZA01702R.N11	0.0031435119666361915	159192	7682	X-ray 1Gy	48h
VZA01702.N12	VZA01702	N12	12	N	non-G1	Single Cell	1	VZA01702D_N12	229036	16128	24542	0.04231300000000001	VZA01702R.N12	0.004704349714120286	261288	6750	X-ray 1Gy	48h
VZA01702.O01	VZA01702	O01	1	O	G1	Single Cell	1	VZA01702D_O01	351742	13932	23714	0.042436	VZA01702R.O01	0.00646888860260964	107971	6200	X-ray 1Gy	48h
VZA01702.O02	VZA01702	O02	2	O	G1	Single Cell	1	VZA01702D_O02	126763	6613	10609	0.037841	VZA01702R.O02	0.005691282620766241	57304	5051	X-ray 1Gy	48h
VZA01702.O03	VZA01702	O03	3	O	G1	Single Cell	1	VZA01702D_O03	153633	9837	14495	0.041419000000000004	VZA01702R.O03	0.005557703460274502	102885	6182	X-ray 1Gy	48h
VZA01702.O04	VZA01702	O04	4	O	G1	Single Cell	1	VZA01702D_O04	245272	8003	14303	0.03704	VZA01702R.O04	0.006306678555118196	137079	6280	X-ray 1Gy	48h
VZA01702.O05	VZA01702	O05	5	O	G1	Single Cell	1	VZA01702D_O05	316585	14920	23288	0.046635	VZA01702R.O05	0.007334293776565979	166746	6163	X-ray 1Gy	48h
VZA01702.O06	VZA01702	O06	6	O	G1	Single Cell	1	VZA01702D_O06	290198	8661	15075	0.034594	VZA01702R.O06	0.003368657060166879	359167	7374	X-ray 1Gy	48h
VZA01702.O07	VZA01702	O07	7	O	G1	Single Cell	1	VZA01702D_O07	309385	19361	28589	0.049144	VZA01702R.O07	0.0034696126352668608	176351	6874	X-ray 1Gy	48h
VZA01702.O08	VZA01702	O08	8	O	G1	Single Cell	1	VZA01702D_O08	322303	20240	29084	0.052146000000000005	VZA01702R.O08	0.004718837820272237	217455	6692	X-ray 1Gy	48h
VZA01702.O09	VZA01702	O09	9	O	G1	Single Cell	1	VZA01702D_O09	201248	13607	19961	0.047755	VZA01702R.O09	0.005583933944440557	284224	7216	X-ray 1Gy	48h
VZA01702.O10	VZA01702	O10	10	O	non-G1	Single Cell	1	VZA01702D_O10	497972	23184	35392	0.043091000000000004	VZA01702R.O10	0.0040070338524345155	369859	7893	X-ray 1Gy	48h
VZA01702.O11	VZA01702	O11	11	O	non-G1	Single Cell	1	VZA01702D_O11	102257	3352	5158	0.013388	VZA01702R.O11	0.0037257975853574117	48934	4938	X-ray 1Gy	48h
VZA01702.O12	VZA01702	O12	12	O	non-G1	Single Cell	1	VZA01702D_O12	153072	10693	15801	0.03933300000000001	VZA01702R.O12	0.003356365345289657	313867	7532	X-ray 1Gy	48h
VZA01702.P01	VZA01702	P01	1	P	G1	Single Cell	1	VZA01702D_P01	212860	12806	19900	0.04657	VZA01702R.P01	0.0057128501912037	106863	6415	X-ray 1Gy	48h
VZA01702.P02	VZA01702	P02	2	P	G1	Single Cell	1	VZA01702D_P02	120146	8644	12662	0.04319200000000001	VZA01702R.P02	0.004975627004773571	39396	4566	X-ray 1Gy	48h
VZA01702.P03	VZA01702	P03	3	P	G1	Single Cell	1	VZA01702D_P03	143983	11386	16006	0.050526	VZA01702R.P03	0.006819652546169545	99760	6424	X-ray 1Gy	48h
VZA01702.P04	VZA01702	P04	4	P	G1	Single Cell	1	VZA01702D_P04	164724	10799	16193	0.045093999999999995	VZA01702R.P04	0.0064811783960720135	106232	5543	X-ray 1Gy	48h
VZA01702.P05	VZA01702	P05	5	P	G1	Single Cell	1	VZA01702D_P05	342806	20980	31016	0.057272000000000003	VZA01702R.P05	0.006941468193228433	129757	5799	X-ray 1Gy	48h
VZA01702.P06	VZA01702	P06	6	P	G1	Single Cell	1	VZA01702D_P06	6791	3451	4239	0.202372	VZA01702R.P06	0.005266307600239378	8311	2302	X-ray 1Gy	48h
VZA01702.P07	VZA01702	P07	7	P	G1	Single Cell	1	VZA01702D_P07	228871	18507	26189	0.055796	VZA01702R.P07	0.006743331928472515	197964	7066	X-ray 1Gy	48h
VZA01702.P08	VZA01702	P08	8	P	G1	Single Cell	1	VZA01702D_P08	276733	22804	31246	0.051684	VZA01702R.P08	0.004798670211765768	264631	6753	X-ray 1Gy	48h
VZA01702.P09	VZA01702	P09	9	P	G1	Single Cell	1	VZA01702D_P09	236456	18066	25938	0.056915	VZA01702R.P09	0.005925919259912529	220927	6161	X-ray 1Gy	48h
VZA01702.P10	VZA01702	P10	10	P	non-G1	Single Cell	1	VZA01702D_P10	294108	24831	104613	0.052681000000000006	VZA01702R.P10	0.0038028888063096696	286844	7152	X-ray 1Gy	48h
VZA01702.P11	VZA01702	P11	11	P	non-G1	Single Cell	1	VZA01702D_P11	158292	14860	20806	0.04961600000000001	VZA01702R.P11	0.004060619244434776	13735	2982	X-ray 1Gy	48h
VZA01702.P12	VZA01702	P12	12	P	non-G1	Single Cell	1	VZA01702D_P12	129807	11963	16631	0.048336000000000004	VZA01702R.P12	0.005014345677700441	299626	7018	X-ray 1Gy	48h
VZA01701.A13	VZA01701	A13	13	A	G1	Single Cell	1	VZA01701D_A13	503471	24927	38847	0.060877	VZA01701R.A13	0.004729408576596417	462764	6582	X-ray 3Gy	48h
VZA01701.A14	VZA01701	A14	14	A	G1	Single Cell	1	VZA01701D_A14	469973	25721	39519	0.062115000000000004	VZA01701R.A14	0.0038621779523034193	416027	6955	X-ray 3Gy	48h
VZA01701.A15	VZA01701	A15	15	A	G1	Single Cell	1	VZA01701D_A15	804743	39396	59138	0.065028	VZA01701R.A15	0.0051338540623539625	596084	7132	X-ray 3Gy	48h
VZA01701.A16	VZA01701	A16	16	A	G1	Single Cell	1	VZA01701D_A16	449210	26850	40182	0.06423000000000001	VZA01701R.A16	0.0032689345824805077	539081	7597	X-ray 3Gy	48h
VZA01701.A17	VZA01701	A17	17	A	G1	Single Cell	1	VZA01701D_A17	747614	38708	59522	0.05365500000000001	VZA01701R.A17	0.005476686959459605	462152	7438	X-ray 3Gy	48h
VZA01701.A18	VZA01701	A18	18	A	G1	Single Cell	1	VZA01701D_A18	496303	28173	42061	0.067873	VZA01701R.A18	0.004180523777526389	468310	7245	X-ray 3Gy	48h
VZA01701.A19	VZA01701	A19	19	A	G1	Single Cell	1	VZA01701D_A19	529053	26744	41092	0.06799300000000001	VZA01701R.A19	0.004292385393309998	585726	7108	X-ray 3Gy	48h
VZA01701.A20	VZA01701	A20	20	A	G1	Single Cell	1	VZA01701D_A20	665307	31204	47844	0.079572	VZA01701R.A20	0.005631973908710686	526848	6693	X-ray 3Gy	48h
VZA01701.A21	VZA01701	A21	21	A	G1	Single Cell	1	VZA01701D_A21	612812	28685	44507	0.07652300000000002	VZA01701R.A21	0.004232795535428087	605770	7212	X-ray 3Gy	48h
VZA01701.A22	VZA01701	A22	22	A	non-G1	Single Cell	1	VZA01701D_A22	652671	31249	48445	0.07037500000000001	VZA01701R.A22	0.005000116688837546	511617	6796	X-ray 3Gy	48h
VZA01701.A23	VZA01701	A23	23	A	non-G1	Single Cell	1	VZA01701D_A23	318324	22387	32707	0.05389700000000001	VZA01701R.A23	0.0047779158762347096	380349	6983	X-ray 3Gy	48h
VZA01701.A24	VZA01701	A24	24	A	non-G1	Single Cell	1	VZA01701D_A24	697929	36003	54695	0.055021	VZA01701R.A24	0.005022303125717472	485374	7742	X-ray 3Gy	48h
VZA01701.B13	VZA01701	B13	13	B	G1	Single Cell	1	VZA01701D_B13	528705	29683	44935	0.067834	VZA01701R.B13	0.013471469643773647	217203	4051	X-ray 3Gy	48h
VZA01701.B14	VZA01701	B14	14	B	G1	Single Cell	1	VZA01701D_B14	600412	37388	55050	0.068139	VZA01701R.B14	0.0042171043302265026	617951	7892	X-ray 3Gy	48h
VZA01701.B15	VZA01701	B15	15	B	G1	Single Cell	1	VZA01701D_B15	641040	35377	53255	0.07268500000000001	VZA01701R.B15	0.0064529562437512225	553514	7105	X-ray 3Gy	48h
VZA01701.B16	VZA01701	B16	16	B	G1	Single Cell	1	VZA01701D_B16	465486	26998	40738	0.063545	VZA01701R.B16	0.005270907182866644	376309	6916	X-ray 3Gy	48h
VZA01701.B17	VZA01701	B17	17	B	G1	Single Cell	1	VZA01701D_B17	543587	32060	49028	0.06495	VZA01701R.B17	0.004213895549060672	512084	6993	X-ray 3Gy	48h
VZA01701.B18	VZA01701	B18	18	B	G1	Single Cell	1	VZA01701D_B18	606250	35498	52266	0.06818500000000001	VZA01701R.B18	0.0043829528355421345	584247	7530	X-ray 3Gy	48h
VZA01701.B19	VZA01701	B19	19	B	G1	Single Cell	1	VZA01701D_B19	505731	28464	42670	0.06955699999999998	VZA01701R.B19	0.004674743327167565	602125	6715	X-ray 3Gy	48h
VZA01701.B20	VZA01701	B20	20	B	G1	Single Cell	1	VZA01701D_B20	645866	35495	52999	0.07527000000000002	VZA01701R.B20	0.004711321925949433	715097	6962	X-ray 3Gy	48h
